date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:46	105/105	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_65_ffffff_1x400.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_65_ffffff_1x400.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:47	111/111	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_75_dadada_1x400.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_75_dadada_1x400.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:48	110/110	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_75_e6e6e6_1x400.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:49	101/101	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:50	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_222222_256x240.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_222222_256x240.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:51	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_454545_256x240.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_454545_256x240.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/)
13:47:52	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:52%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_admin_interface.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_admin_interface.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:53	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:53%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=N;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/indexc052.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:53	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:53%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=M;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/indexf8a0.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:53	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:53%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=S;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/indexbfec.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:53	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:53%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=D;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/index30b5.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:54	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:54%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_cron.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_cron.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:55	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:55%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_db.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_db.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:56	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:56%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_functions.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_functions.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:57	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:57%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_init.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_init.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:58	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:58%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_requests.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_requests.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:47:59	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:47:59%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_scheduled_mail.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_scheduled_mail.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:48:00	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:00%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_shortcodeTable.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_shortcodeTable.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:48:01	0/0	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:01%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_statistics.php	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/wsm_statistics.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/)
13:48:02	22743/22743	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/custom_admin.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/custom_admin.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:05	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:04%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=N;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/indexc052.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:05	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:04%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=M;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/indexf8a0.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:05	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:04%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=S;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/indexbfec.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:07	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:06%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=D;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/index30b5.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:08	42086/42086	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/excanvas.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/excanvas.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:10	8146/8146	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasAxisLabelRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasAxisLabelRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:10	9838/9838	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasAxisTickRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasAxisTickRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:12	35626/35626	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.barRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.barRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:14	24367/24367	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasTextRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.canvasTextRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:16	28566/28566	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.categoryAxisRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.categoryAxisRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:21	13773/13773	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.enhancedLegendRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.enhancedLegendRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:22	30345/30345	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.dateAxisRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.dateAxisRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:22	46113/46113	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.cursor.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.cursor.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:22	11294/11294	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.enhancedPieLegendRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.enhancedPieLegendRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:24	21836/21836	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.highlighter.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.highlighter.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:26	21777/21777	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.logAxisRenderer.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.logAxisRenderer.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:26	2050/2050	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.mobile.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.mobile.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:28	37607/37607	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.pieRendererjs.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jqplot.pieRendererjs.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:34	716/716	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:32%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/?C=N;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/indexc052.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/)
13:48:36	716/716	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:34%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/?C=M;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/indexf8a0.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/)
13:48:39	58247/58247	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/json3.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/json3.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:40	716/716	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:39%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/?C=S;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/indexbfec.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/)
13:48:42	716/716	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:40%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/?C=D;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/index30b5.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/languages/)
13:48:47	90322/90322	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/wsm_new.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/wsm_new.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:48:52	25444/25444	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202019%2003:52:53%20GMT	http://bunagcorteslaw.com/wp-content/uploads/2019/03/lawyer-background-5.jpg	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/uploads/2019/03/lawyer-background-5.jpg	(from http://bunagcorteslaw.com/wp-content/uploads/elementor/css/post-15.css?ver=1570763583)
13:48:55	1984/1984	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:54%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=N;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/indexb70a.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=N;O=D)
13:48:56	1984/1984	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:55%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=M;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/index72c9.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=M;O=A)
13:48:58	1984/1984	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:56%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=S;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/index5851.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=S;O=A)
13:48:59	1984/1984	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:48:58%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=D;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/indexad3f.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/?C=D;O=A)
13:49:16	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:48:59%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_95_fef1ec_1x400.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:49:31	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:49:16%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_888888_256x240.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_888888_256x240.90.delayed	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:49:48	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:49:31%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_2e83ff_256x240.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_2e83ff_256x240.91.delayed	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:50:06	469948/469948	---M--	200	added ('OK')	application/javascript	date:Tue,%2021%20Jan%202020%2012:55:12%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jquery.jqplot.js	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/jquery.jqplot.js	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/)
13:50:06	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:49:48%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_cd0a0a_256x240.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-icons_cd0a0a_256x240.92.delayed	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:50:08	417466/417466	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202019%2004:11:32%20GMT	http://bunagcorteslaw.com/wp-content/uploads/2019/03/img7.jpg	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/uploads/2019/03/img7.jpg	(from http://bunagcorteslaw.com/wp-content/uploads/elementor/css/post-13.css?ver=1570763607)
13:50:22	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:50:06%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_flat_0_aaaaaa_40x100.png	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-bg_flat_0_aaaaaa_40x100.93.delayed	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:50:38	63240/63240	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2005:50:22%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-anim_basic_16x16.gif	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/ui-anim_basic_16x16.94.delayed	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/css/jquery-ui.css)
13:50:40	5840/5840	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:38%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=N;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/indexb70a.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=N;O=D)
13:50:40	5840/5840	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:38%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=M;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/index72c9.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=M;O=A)
13:50:40	5840/5840	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:38%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=S;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/index5851.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=S;O=A)
13:50:41	5840/5840	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:40%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=D;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/indexad3f.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/images/?C=D;O=A)
13:50:41	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:40%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=N;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/indexb70a.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=N;O=D)
13:50:41	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:40%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=M;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/index72c9.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=M;O=A)
13:50:42	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:41%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=S;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/index5851.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=S;O=A)
13:50:42	2378/2378	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:41%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=D;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/indexad3f.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/includes/?C=D;O=A)
13:50:42	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:41%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=N;O=A	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/indexb70a.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=N;O=D)
13:50:43	4148/4148	---M--	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202020%2005:50:42%20GMT	http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=M;O=D	/Users/francis/websites/bcslaw/bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/index72c9.html	(from http://bunagcorteslaw.com/wp-content/plugins/wp-stats-manager/js/?C=M;O=A)
